V12,V23,V36,V70,V94,V121,V142,V173,V209,V312,V317,V341,V361,V378,V527,V576,V737,V743,V975,V1090,V1093,V1132,V1134,V1170,V1269,V1294,V1325,V1378,V1407,V1448,V1530,V1602,V1615,V1620,V1630,V1657,V1664,V1679,V1709,V1791,V1806,V1959,V2038,V2075,V2120,V2147,V2161,V2231,V2242,V2272,V2291,V2292,V2341,V2361,V2446,V2468,V2545,V2554,V2613,V2664,V2674,V2675,V2733,V2747,V2769,V2831,V2845,V2878,V2917,V2932,V2999,V3065,V3071,V3073,V3077,V3081,V3084,V3232,V3245,V3260,V3421,V3423,V3442,V3571,V3578,V3579,V3606,V3620,V3652,V3730,V3800,V3818,V3841,V3943,V3993,V4043,V4088,V4171,V4239,V4296,__target__
0.094772,0.2258,0.0,0.0,0.55528,0.47068,0.0,0.017392,0.0,1.5476,0.74105,1.608,1.1804,0.45454,1.0803,0.0,0.0,0.0,0.6319,1.5433,0.76676,0.41988,0.5206,0.33174,0.0,0.15682,0.0,0.59531,0.0,0.5196,0.84395,2.6575,0.071501,0.12703,0.0,0.51344,0.0,0.12355,0.68049,0.0,0.0,1.0191,0.038934,0.0,0.0,0.0,0.25943,0.054961,0.21621,0.31884,0.54219,0.0,1.0593,0.0,0.0067891,0.0,0.57702,0.0,0.052476,0.0,0.0,0.0,0.0,0.0,0.35659,1.178,0.6825,0.0,0.0,0.067009,1.9121,0.97021,0.0,0.032939,0.234,0.44191,0.032325,2.916,0.31668,0.0,0.0,0.0,0.0,0.20146,0.0,0.0,0.68747,0.0,0.0,1.0829,0.67506,1.7986,1.1552,1.7925,0.22322,0.249,0.94914,0.020734,0.23966,0.11541,0
0.0,0.62377,0.0,0.0,0.0058369,0.025976,0.0,0.43528,0.0,1.3712,1.1189,0.0,0.0,0.82728,2.4035,0.16765,0.027535,0.0055354,1.0701,0.0,0.0,0.0,0.060542,0.80807,0.68347,3.3492,0.0,0.4814,0.0,0.4362,1.5189,0.041908,0.0,0.0,0.0,0.0,1.1321,0.0,0.0,0.0,0.0,0.48463,0.6357,0.0,0.0,0.20753,0.23258,0.0,0.0,1.3206,1.55,2.2967,0.0,0.054385,1.3413,0.0,1.3494,0.0,0.0,0.27812,0.0,0.0,1.9449,0.065618,0.77937,0.0060446,0.31428,0.31886,0.0,0.20779,0.0,0.1439,0.0,0.016874,0.48406,0.28579,0.0,0.59268,0.0,0.0,2.5565,0.0,0.0,0.0,0.0,0.79797,1.1217,0.0,1.8015,1.2993,1.055,0.0,0.032471,0.0,0.039493,0.18217,0.24338,0.49256,0.18346,-0.12552,1
0.18077,6.169,2.4975,0.0,1.2109,0.41056,3.5053,0.0,0.0065772,0.0,0.0,0.0,0.0,0.0,1.1436,2.3298,1.7197,0.16107,0.88199,0.0,0.0,0.0,0.808,0.0,0.57154,0.0,0.11373,0.0,1.97,0.3867,0.22201,1.4462,0.24949,0.0,0.0,2.8874,0.0,0.040169,0.0,2.0582,0.07682,0.43371,0.056888,0.01873,0.0,0.0,0.0,0.0,2.5453,0.0,0.0,0.036626,4.0782,2.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2058,0.0,0.0,1.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.013887,0.0,0.0,0.0,0.0,0.013625,0.0,0.0,0.0,0.0,0.0,0.0096137,0.0,2.0661,0.0,0.0,3.5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010238,-0.035232,0.4287,1
0.0,0.14009,0.0,0.0,0.19229,0.47492,0.49811,0.21595,0.0,2.0954,0.0,0.024464,0.0,0.0,1.5209,0.033761,0.94608,0.020278,0.26784,0.72526,2.7029,0.0,0.5577,1.2266,0.0,2.5074,0.0,0.41485,0.0,0.0,0.0,0.45977,0.0,0.29725,0.0,0.0,0.0,0.0,0.0,0.0,1.8125,1.696,0.10256,0.0,2.6645,0.01901,1.0554,1.8391,1.2841,0.0,0.0,0.016056,1.0595,1.5384,0.0,0.16433,0.33255,0.0,2.0434,3.3048,0.0,0.0,0.0,0.0,0.0,0.26901,2.6098,0.011831,0.0,1.3296,0.0,0.050501,0.0,0.0,0.056404,4.5151,0.00074632,0.0,0.65123,0.44742,1.7418,0.0,1.7802,0.0,0.0,0.0,0.07473,0.0,0.0,0.0,1.6262,0.039023,0.26944,0.0,0.0,1.2241,0.0,-0.10975,-0.1876,0.55434,1
0.0,1.7917,0.046516,0.0,1.3761,0.47195,2.6611,0.3642,0.22875,0.66065,0.88801,0.0,1.7971,0.9519,1.9692,0.21871,0.22729,0.30502,1.0307,0.17279,0.73692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017287,0.27342,0.0,0.43252,0.0,0.30041,0.88216,0.14848,0.020911,1.3304,1.5145,0.052776,1.0561,0.0,0.0,0.0,0.93498,0.0,1.1168,0.23637,0.45808,0.96378,0.0,1.5777,1.4555,1.5114,1.0906,0.37913,0.1613,0.46879,0.0,0.0,0.67559,0.067579,0.0,1.2785,0.29319,1.1294,0.0,3.404,0.0,0.90604,0.0,0.0,0.0,0.56979,0.35419,0.0,0.81716,0.0,1.5561,0.0,0.0,0.0,0.0,3.0715,0.0,0.0,0.28527,1.8645,0.70961,0.22978,0.43902,0.0,0.10897,0.0,0.040138,-0.11654,0.39249,0.47871,1
0.0,0.15395,0.0,0.0,0.0,0.0,2.232,0.0,2.3742,0.40439,0.0,0.0,0.049187,0.35472,1.6292,0.0,1.0196,0.29489,4.0608,0.10613,0.56476,0.0,0.21204,0.0,0.0,0.10929,0.11398,0.017481,0.0,0.0,0.9072,0.0,0.32901,0.0,0.0,0.62492,0.0,1.3425,0.0,0.0054711,0.0,0.97879,0.30243,0.0,0.3549,0.006947,0.0,0.12469,2.5603,0.084881,0.43654,2.5256,0.025867,3.3505,0.012029,0.019618,0.98274,0.0,0.0,0.45428,0.0,0.0,0.0,0.0,0.0,0.0,0.94742,0.0,0.0,0.61567,0.01806,0.57718,0.0,0.0,0.0,1.2041,0.088679,0.0,0.0,0.0,2.0721,0.0,0.0,0.47433,0.0,0.038872,1.3723,0.20703,0.0,0.085873,0.36241,0.0,0.43255,0.0,0.0,0.0,0.0,-0.20753,0.04319,-0.44739,1
1.0464,2.1842,0.028874,0.027312,0.69212,0.67498,0.068861,2.1707,0.70679,0.0,0.22028,0.38934,0.26822,0.24858,0.62441,0.0,1.4074,0.14023,0.48853,0.40148,0.19423,0.0,0.0,2.6139,0.079824,0.44041,0.0,0.0,0.0,0.0,0.10537,1.0345,0.0078947,0.0059486,0.0,0.75777,0.16728,0.69141,0.0,3.0125,1.4827,0.11013,0.010328,0.061886,0.17485,0.0,1.1302,0.0,0.0,2.619,0.33387,0.69276,0.0,0.79852,2.6543,0.19387,0.8222,0.0,0.0,0.70837,0.0,0.0,0.50246,0.045749,0.19222,0.0,2.2285,0.0,0.079034,0.084488,0.0,2.3682,0.0,0.0,0.0,0.17363,0.24358,0.0,0.3382,0.0,1.0589,0.0,0.0,0.047272,0.0,2.3959,3.026,0.022087,0.0,0.0,1.4681,0.0,0.0,0.0,0.0,0.0,0.87881,0.24463,-0.52923,0.48562,0
0.0,0.0,1.1429,0.0,0.0,0.038314,0.91582,0.015725,0.47818,0.086027,0.0,0.0,0.12884,0.0,0.0,0.0,0.68076,3.0916,1.3443,0.0,1.1763,0.7942,0.0,0.0056199,0.0,0.0,0.0,0.0,0.0,0.0,0.38395,0.0,0.60916,0.84426,0.0,0.0,0.64413,0.48742,0.0,0.0,0.45281,1.1158,1.6946,0.0,1.2986,2.46,0.0,0.0,0.03646,0.031174,3.3289,2.1056,0.58802,0.97715,0.17454,1.2468,0.033294,0.12528,0.052722,0.75478,0.0,0.13633,0.0,0.98692,0.1348,0.0,0.37523,0.0,2.6421,0.0,2.8265,0.44431,0.0,0.0,0.0,0.6262,0.0,0.0,1.3031,1.2994,0.13063,0.0,2.846,0.0,0.0,3.162,2.115,4.2315,0.0,0.012231,0.0,0.0,0.0,0.0,0.0,1.4025,0.0,0.062915,0.20748,0.36089,1
0.0,0.055469,0.0,0.0,0.0,1.5137,0.0,0.0,0.0,0.053596,1.2772,2.4849,2.0365,0.0,0.0,0.0,0.0,0.024385,2.8653,0.67311,0.92036,0.0,0.0,0.0,1.3142,0.0,0.0,0.3657,0.0,0.0,0.59824,4.1397,3.0223,2.9434,0.0,0.37958,0.0,0.91892,3.3419,0.0,0.0,0.074431,0.0,0.0,0.0,0.0,0.087266,0.0,0.0,0.0,0.22463,0.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.059915,0.015562,0.82072,0.0,0.313,1.6895,0.35986,0.50758,0.0,2.8363,1.9629,0.16012,0.0,0.0,0.0,0.46401,0.31217,1.3184,1.941,0.0,0.0,0.049873,0.0,0.0,0.0,0.0,1.8735,0.0,0.0,2.7535,0.864,2.9266,1.327,0.065449,0.0,0.0,2.0899,0.11704,-0.20225,0.24129,1
0.0,2.8303,0.0,0.0,0.66569,0.087554,0.16599,0.10471,0.0,1.2646,0.45276,2.0279,0.31893,1.6712,1.5072,0.12248,0.55264,0.0,0.065431,1.2837,0.30187,0.24539,0.0,0.065815,0.6773,0.94947,0.0,0.042978,0.14633,0.0,0.34488,0.87561,1.8523,0.53491,0.0,0.014526,0.28365,0.3586,0.010429,0.086921,1.1856,0.086475,0.0,0.0,0.0,0.0,0.11247,0.0,0.80436,0.3601,0.27869,0.035956,0.13991,0.19532,0.0,0.0,0.0,0.0,0.44351,1.9373,0.0,0.0,0.36282,0.0,0.6992,0.25665,1.688,0.54404,0.040081,1.8834,1.2023,0.17804,0.0,0.0,0.36352,0.73752,0.0063275,0.17512,0.33168,0.0,1.3261,0.0,0.0,0.13102,0.0,0.16699,1.3324,0.0,0.75114,2.2244,2.4828,0.49509,0.86812,1.3557,0.65993,0.0,3.9419,-0.27059,-0.17812,-0.082365,1
0.0,1.6636,0.24542,0.0,0.0081648,0.72144,3.631,0.33279,0.0,0.10563,1.8745,0.015727,0.0,0.0,3.0724,1.0626,0.39876,0.0,0.0,2.1235,1.1447,0.068279,0.0,3.0033,0.0,0.052956,0.0,0.0,0.0,0.17007,0.55336,0.0,0.0,0.068082,0.0,0.46592,0.0,5.9149e-05,0.13976,0.62668,1.962,0.52556,1.6857,0.14437,0.0,0.0,3.3708,0.016106,0.038206,0.49539,0.0,0.0,1.8311,0.026278,0.0,0.0,0.0,0.0,0.4941,1.5354,0.0,0.0,0.0,0.0,2.6693,3.6121,0.030135,0.0,0.0,0.0,0.0,0.93939,0.0,0.059584,0.23712,0.035038,0.0,0.76408,0.15204,0.5284,0.0,0.22629,0.0,0.0,0.0,0.27267,0.0,0.0094754,0.0,1.2689,0.15753,0.0,1.9229,0.0,0.23905,0.10789,0.74421,0.11172,0.20907,0.38524,1
0.042361,0.0,0.0,0.0,0.19747,0.068008,0.0,0.0,2.0161,1.2083,0.67181,2.0379,1.1495,1.5659,0.10735,0.02422,0.4203,0.0,0.092304,1.9606,1.964,1.0934,1.3007,1.0049,0.39033,0.20188,0.0,2.1351,0.083827,0.0,1.2887,0.048661,0.16705,0.0,0.0,0.91025,0.23073,1.7433,0.49965,0.0,1.8664,0.11897,0.02024,0.0,0.0,0.0,0.0,1.0045,0.72984,0.19019,0.0,0.0,0.0,1.8931,0.0,0.42629,0.0,0.87794,3.0187,0.44134,0.0,0.0,0.85758,0.0,0.14196,0.0,0.32151,0.0,0.0,0.5755,0.38064,0.0,0.0,0.0,0.0,0.64185,0.11056,0.088373,0.065093,0.0,0.1725,0.0,0.0,0.0,0.0,0.69785,0.31822,0.0,0.0,1.2921,1.3126,2.743,0.0,0.18919,1.8219,0.53361,0.0071684,0.16622,0.39991,0.47515,0
0.0,0.0,0.0,0.0,0.0,1.4012,0.10589,0.13202,0.033441,0.36437,0.0,0.049486,0.0,0.13058,0.65289,0.0,0.18901,0.0,0.11341,0.034015,2.823,0.0,0.0,0.049078,0.0,1.7684,0.0,0.078479,0.0,0.0,0.0,1.8075,0.0,0.74088,0.0,0.062416,0.21719,0.0,0.0,0.0,0.46619,2.3239,0.0,0.0,2.2865,0.0,1.0068,1.1262,1.7815,0.0,0.0,0.0,1.466,2.196,0.0,0.23001,0.0,0.0,1.361,2.1685,0.0,0.0,0.0,0.0,0.0,0.0,3.7372,0.066479,0.36704,0.36083,0.0,2.1141,0.0,0.0,0.28029,2.9269,0.0,0.0,1.5149,0.19168,1.3956,0.0,1.5009,0.0,0.0,0.0,1.8111,0.0,0.11661,0.0063473,1.4891,0.0,2.5818,0.0,0.0,0.0052916,0.42509,-0.22501,0.29299,0.23053,1
0.0,0.42382,0.0,0.019444,0.31599,0.46564,0.081796,0.17305,0.0,0.0,0.0,0.0,2.2653,0.0,3.1394,0.0,0.0,0.44969,0.0,0.0,1.2928,0.0,0.0,0.0,0.0,0.37981,0.28122,1.8886,0.0,0.0,0.82527,0.10953,0.66002,0.0,0.84682,0.0,0.0,0.30922,0.0,1.9529,0.0,0.0,0.0,0.0,2.6416,4.4462,0.0,0.0,0.16082,0.0,0.0,1.5591,0.0,0.8668,2.3491,0.074867,0.0,0.0,0.0,0.0,0.73639,0.0,0.13271,0.0,0.0,0.0,0.54517,0.0,0.0,6.1097,0.039384,0.31108,0.17551,0.0,0.004058,0.10848,0.0,0.16526,0.0,0.0,0.0,0.15039,0.11062,2.0019,0.01086,0.0,0.0,0.0,0.0,0.0,0.79726,0.0,0.1187,0.0,0.0,0.0,0.0,0.15724,0.091336,0.3256,0
0.0,0.0,0.0,0.0,0.11593,0.030739,0.0,0.0,0.0,0.0,0.019551,0.0,0.25962,0.32128,0.1639,0.0,0.0,0.074458,1.56,0.0,0.068353,0.0,0.0,0.013542,0.0,1.1213,0.0,0.059465,0.0,0.0,0.43611,0.0,0.043241,0.0,0.0,0.0,0.0,0.4147,0.0,0.0,0.0,0.42807,0.10067,0.0,0.0,0.0,0.0,0.33778,0.090768,1.2914,0.31226,1.2155,0.0,0.26624,0.60969,0.049347,3.0677,0.0,0.0,0.07629,0.0,0.0,1.325,0.0,1.2886,0.0,0.0047576,0.0,0.0,0.0,0.05958,0.043975,0.0,0.0,0.0,0.0,0.0,0.0,0.017804,0.0,1.862,0.0,0.0,2.0169,0.0,2.6328,1.6519,0.0,2.8689,1.9576,1.7186,0.51499,3.0539,0.0,0.0,0.0,0.39674,0.31957,-0.074897,0.16401,0
0.0,2.4675,1.2059,0.0,0.0,0.0,0.017273,1.1789,0.037138,0.0,0.22314,0.24986,0.80622,0.0,1.6734,0.68751,1.5407,0.010172,0.53145,0.083478,0.86997,0.74819,0.41112,0.64821,0.0,0.0,0.0,0.0,0.22251,1.4338,0.0077999,3.5369,0.0,0.27297,0.0,0.19846,0.0,0.0,0.0,0.0,1.3991,0.78321,1.9834,0.0,1.4679,0.15419,0.0,0.85739,0.040225,0.0,0.054426,1.1737,1.1072,0.0,0.0,0.0,0.77376,0.0,0.0,1.8762,0.0,1.5654,0.0,0.0,0.13742,0.32071,0.0,0.0,0.12018,0.040604,0.0,0.0,0.0,0.0,0.0,0.27835,0.1675,0.0,0.090361,0.0,0.0,0.0,0.30926,0.0,0.026179,0.57914,1.7462,0.014772,0.0,0.58678,0.12191,0.0,0.0,0.13011,0.0,0.0,0.0,-0.011217,0.18511,0.40009,1
0.0,0.0,0.0,0.0,0.0,2.8172,0.0,0.0,0.42873,0.055675,0.26935,0.14035,0.0,0.0,1.1094,0.0,0.15119,0.0,0.0,0.0,4.0559,0.3016,0.0,1.7008,0.0,0.21349,0.0,0.0,0.0,0.039044,0.0,0.016154,0.0,1.0526,0.0,0.0,0.0,0.91077,0.0,0.017676,0.72939,1.0372,0.0,0.0,5.0435,0.060358,1.5928,0.0,0.19111,0.079665,0.0,0.0,0.0,0.35759,0.0061338,0.087748,4.1504,0.0,0.0,0.20664,0.0,0.0,0.0,0.0,4.4297,0.13418,1.9885,0.0,0.0,0.78212,0.44036,1.769,0.0,0.0,0.0,2.3327,0.0,0.020461,0.0,0.0,0.0,0.20515,0.92916,0.097696,0.0,0.75589,0.30835,0.0,0.0,0.0,1.4731,0.0,5.5169,0.0,0.0,0.016334,5.8275,-0.23295,-0.64869,0.44637,1
0.0,0.0,0.0,0.0,0.071555,0.57993,0.0,0.0,0.64068,0.13598,0.0,0.020638,0.94265,3.6096,1.1026,0.0,0.36491,0.0,0.59817,0.0,0.0033964,0.51086,1.3968,0.0,0.0,0.0,0.0,0.014651,0.0,0.0,0.70016,2.1123,1.1575,0.89461,0.0,0.349,0.0,2.0754,0.0,0.0,0.0,1.4108,0.55098,0.0,1.3098,0.0,0.0,0.037164,0.64758,0.032681,1.6691,1.5703,0.0,0.0,0.0,0.43583,1.0527,0.0,0.0,0.10955,0.0,0.0,0.0074226,0.0,1.4436,0.0,0.4516,0.11538,0.0,0.084557,1.0648,0.22016,0.0,0.0,0.0,1.7333,0.0025811,0.0,0.0,0.0,2.2934,0.0,0.0,0.11957,0.0,0.61326,0.22273,0.0,0.0,0.39977,3.5583,0.26605,2.0806,0.0,0.0,0.0,0.99758,0.14344,-0.77673,-0.21524,1
0.0,0.11255,0.0,0.0024118,0.34453,0.0,0.0,0.35498,0.07871,0.20683,0.0,0.0,0.37412,1.9862,0.1229,2.0868,0.0,0.66018,0.27413,2.0728,0.0,0.24856,3.5847,0.051245,0.1456,0.0,0.0,0.0,0.0,0.090622,1.954,0.0,1.2886,0.76175,0.8362,0.0,0.33893,0.0,0.0,0.0,0.0,0.062769,0.0,0.62937,0.0,0.033951,0.0,1.6203,0.0,0.0,0.39176,0.11413,0.0,0.85843,0.0578,0.0,0.10801,0.0,3.3793,0.0,0.0,0.15305,0.13135,0.92693,0.0,0.0,0.0,0.0,3.6121,1.6929,0.0,0.0,0.0,0.11152,0.0,0.45098,0.0,0.0,0.30043,1.2638,0.82973,1.0268,0.0,0.0,2.2284,2.8773,0.49643,0.31136,0.0,0.0,0.0,1.8453,0.0,1.1663,0.84043,2.0769,0.0,-0.13564,-0.058378,0.073171,0
0.0,0.022028,0.0,0.0,0.019019,0.5812,0.050359,0.0092175,0.0085893,0.11172,0.0,0.71181,0.80321,1.7101,0.2255,0.0,0.83184,0.0,0.0,0.84954,0.92476,0.0,0.0,0.0,0.0,0.68277,0.0,0.061205,0.0,0.10699,0.0,0.73226,0.039838,1.8996,0.0,1.2164,0.0073583,0.0,0.0,0.0,0.34551,2.4428,0.0,0.0,1.0537,0.0,0.2886,0.49736,0.57111,0.55736,1.7372,0.19786,0.0,0.75651,0.15759,0.0,0.0,0.45908,0.85615,1.8084,0.0,0.0,0.28715,0.0,0.47408,0.094668,1.0674,0.23928,0.010487,0.093328,0.047332,0.25769,0.0,0.0,0.71139,1.5887,0.36729,0.0,0.99078,0.0,2.3061,0.0,0.66812,0.0,0.0,0.76181,0.9565,0.0,0.1038,0.064202,2.2969,2.0947,0.57209,0.091533,0.0,0.20923,0.0,0.39552,-0.50619,0.002245,0
0.040243,0.094488,0.0,0.0093571,0.0,2.6496,0.0067093,0.0,1.7402,0.088998,0.0,2.8109,0.6979,0.0,0.060675,0.0,0.4478,0.0,0.17286,0.78012,2.7775,1.4283,0.0,0.5205,0.11843,0.0,0.0,1.2432,0.21767,0.0,0.0,0.25291,1.096,0.31423,0.0,0.0,0.0,1.1255,1.5964,0.0,0.0,2.4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45292,0.51497,0.0,0.0,0.0,0.0,0.0,2.1771,2.3223,0.0,0.0,0.0,0.63624,0.17183,0.57497,0.0,0.0,0.0,0.0,0.0,0.60911,0.0,0.0,1.0188,0.35545,0.0,0.413,0.41917,0.19806,0.0,0.0,0.095676,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.49233,0.052247,0.0,0.0,0.0,0.17755,0.01546,3.1617,0.27437,4.5584,0.53059,0.0,0.22152,0.0,0.0,1.4453,0.647,1.2372,0.0,0.0,0.0,0.0,0.0,0.11314,0.0,0.0,0.46709,0.07681,0.028549,2.1602,0.0,0.11684,0.0,0.0,0.054045,0.0053143,0.0,0.0,0.072248,0.0,0.12337,0.0,0.0,0.20016,0.25639,0.0,0.77501,0.0,0.0031925,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492,0.0,0.0,0.0,0.0,1.5893,0.0,1.2509,0.0,0.0,0.020351,0.49445,1.3475,0.0,0.0,0.50217,1.5309,0.0,0.70992,0.0,0.0,1.6165,0.0,0.0,0.0,0.0,0.60189,1.6815,0.0,0.0,0.011816,2.3745,0.59963,0.5189,0.18061,0.0,0.0,0.19499,0.086626,0.15948,0.21371,0
0.0,0.61666,0.89501,0.0,0.0,1.1939,1.752,0.13174,0.62691,0.27862,0.0,0.0,0.10323,0.0,0.0079009,0.0080725,0.33585,3.0877,0.041398,1.0278,0.49835,0.86001,0.0,0.46971,0.0,0.0,0.0,0.13067,0.035524,0.55858,0.7277,0.22535,1.9945,2.2984,0.0,0.0,0.3291,0.62201,0.0,0.0,0.77472,0.78566,2.2418,0.0,0.33955,2.2726,0.0,0.033263,0.021619,0.34893,0.77419,2.6307,1.5066,0.28784,1.0659,2.2964,0.27741,1.0992,0.0,0.25822,0.0,1.2341,0.0,0.80974,0.23141,0.0,0.0,0.85141,3.6313,0.0,2.6471,0.66344,0.0,0.0,0.0,0.64457,0.10891,0.0,1.2063,2.1294,0.0,0.0068525,1.6341,0.0,0.013355,1.5207,1.6001,1.8237,0.0,2.7347,0.13672,0.024869,0.16362,0.0,0.0,1.0391,0.0,-0.21327,0.20589,0.44641,0
0.40485,0.0,0.0,0.0,1.4282,0.36422,0.04877,0.31071,0.0,0.012981,0.018859,1.1074,0.021299,1.2537,0.23634,0.0088911,1.7844,0.0,0.0,2.6981,0.00080091,0.24931,0.0,0.22915,0.0,0.081343,0.0,0.0,0.0,0.49222,1.0443,0.0,0.0,1.2919,0.0,0.22742,0.056592,0.019291,0.82268,0.29974,0.0016928,0.16712,0.58345,0.013832,0.0,0.0,0.11133,0.16615,1.1337,0.0,0.010675,0.0,0.001566,0.0,0.38031,0.0,0.0,0.0,0.94319,0.0,0.0,0.0,0.25679,0.0,0.46694,0.034298,0.65814,0.0,0.0,0.3317,0.07805,0.11956,0.0,0.39343,0.0,0.098527,0.0015637,2.1471,0.0,0.5558,0.36709,0.0,0.0,0.0,0.0,0.1018,0.35625,0.0,0.0,0.020958,1.1966,2.606,0.62049,0.0099755,0.0,0.90148,0.45932,0.07933,-0.32486,0.10685,0
0.067608,0.19038,0.013279,0.0,0.0,1.4954,1.2232,0.0,0.55921,1.8532,0.0031554,0.60305,0.068636,0.0,0.0,0.31167,1.3107,0.020695,0.077381,0.10285,0.26641,0.090055,0.0,0.26745,0.0,0.0,0.0,0.55457,0.046355,0.0068216,0.0,0.61127,0.0,2.3786,0.0,1.3099,0.0,0.0,0.85066,0.0,0.16778,3.4614,0.067747,0.1932,0.29186,0.0,0.42764,0.064136,0.12951,0.64009,0.31128,0.0,1.1466,1.5771,0.0,0.40128,0.088896,0.044295,0.02052,0.053653,0.0,0.079487,0.0,0.0,0.0,0.0,0.64756,1.6862,0.0,0.0,0.0,0.19678,0.0,0.0,0.009793,0.0,2.0329,0.0,0.80899,0.0,0.0,0.0,0.84747,0.0,0.0,1.4279,0.0,3.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39463,0.0,-0.29255,0.16748,0.34037,0
0.02859,0.22234,1.0704,0.0,0.0,0.38903,0.20483,0.097231,0.043699,0.0,0.44857,0.0,0.0,0.0,1.3784,0.0,0.49374,1.4034,1.6172,0.6103,0.63171,0.99306,0.0,0.11338,0.0,1.2551,0.0,0.63495,0.0,0.45179,1.5604,0.35287,0.20821,0.098596,0.021695,0.0,0.60834,0.55961,0.0,0.23975,1.0156,1.0939,0.8792,0.0,0.53282,0.24917,0.0,0.023121,0.20081,0.14875,1.777,2.1121,0.0,0.33316,1.0299,1.3585,2.9951,2.2714,0.0,0.021233,0.0,0.0,0.07879,0.38063,0.59553,0.58888,0.15828,1.3872,0.0,0.060779,1.1578,0.33269,0.0,1.732,0.14458,0.20904,0.046458,0.90364,0.63878,0.0,0.12297,0.34402,2.1584,0.4536,1.5508,2.3762,0.82996,1.0065,0.090021,1.7547,0.0,0.985,1.7407,0.0,0.00021441,0.0,0.030163,0.35025,-0.234,0.1897,0
0.0,0.0,0.0,0.0,0.4734,0.0026428,0.0,0.4395,0.41229,0.0,0.0,0.0,0.46189,0.2058,0.62813,0.0,0.0,0.0,0.71072,0.0048692,0.0,2.6581,0.48307,0.0,0.0,0.02202,0.0,1.3118,0.0,0.0,1.0421,0.61224,0.38986,0.0,0.0,0.0075584,0.52413,0.10183,0.0,0.0,0.0,0.0,0.0,0.0,2.0445,0.0,0.0,0.2183,0.88837,0.0,0.0,0.6935,0.26811,0.0,0.0,0.0,1.2762,0.0,2.889,0.0,0.0,1.825,1.5116,0.6507,0.0,0.0,0.041253,0.0,2.0962,0.63728,3.0328,0.0,0.0,0.0,0.54541,0.8917,0.0,0.0,0.72458,0.07004,0.61992,0.0,0.0,0.0,0.0,0.024332,3.0271,0.0,0.508,0.41624,0.0,0.30538,0.50772,2.6066,0.0,0.0,0.032256,0.028796,0.27193,0.12527,0
0.0,0.837,0.0,0.0,0.0,1.2943,0.93323,0.60369,0.0,0.20724,0.0,0.0057545,0.010195,1.271,0.94781,0.086416,1.0368,0.0,0.14929,1.1003,0.33216,0.0,0.0,0.061931,0.084625,1.0892,0.0,0.094637,0.50169,0.0,0.06546,0.0824,0.0,0.57993,0.0,0.17352,0.67256,0.07802,0.0,0.13023,0.53809,0.35196,0.17746,0.0,0.027727,0.0,0.31305,0.66752,0.58908,0.46674,0.65349,0.041492,0.26758,0.78114,0.0,0.14863,0.012789,0.0,0.032738,1.3881,0.0,0.0,1.2376,0.0,0.0,0.0,1.0235,0.0082458,0.080371,0.13141,0.0,0.27019,0.0,0.010578,0.10645,0.058373,0.21034,0.69038,0.57389,0.29179,0.87032,0.0,0.36127,0.0,0.0,0.034493,1.1757,0.0,0.25064,0.045131,0.88136,0.0,0.40496,0.14099,0.10976,0.11242,0.67021,0.25327,0.01508,-0.083948,0
0.0,0.0,0.27505,0.0,0.0,0.78921,0.0,1.1219,0.0,0.083862,0.033795,1.1004,0.0,0.94866,0.91704,0.014483,0.0,0.0,0.059107,1.9641,0.0,0.0,0.47221,0.0,0.0,5.4003,0.0,0.33804,0.0,0.0,0.48313,0.026897,0.0,1.9626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34926,0.0,0.0,1.0958,0.0,0.075679,1.3118,0.0,0.0,0.45251,1.4201,2.2429,0.93523,0.045915,0.48785,0.0,0.0,0.0,1.801,0.0,0.24662,2.1317,0.0,0.78093,0.0,1.3444,0.0,0.49926,2.1728,0.0,0.32508,0.0,0.0,0.10431,3.2908,0.0,0.17194,0.71225,0.0,4.7479,0.0,0.070948,3.7157,0.0,0.0,1.2786,0.0,2.0681,0.0,3.808,0.0,0.39513,0.0,0.0,0.0,0.30722,0.085975,-0.46931,0.35668,0
